customer_id,product_id,rating,구매일시,좋아요,장바구니
293,610,1,1640585229.0,0,0
381,759,2,1644376557.0,0,0
385,651,4,1631123045.0,0,0
159,1009,2,1644936139.0,1,1
392,299,5,1642717385.0,0,1
130,1030,3,1627931341.0,0,0
385,97,2,1631123186.0,0,1
1,146,2,1626920799.0,0,0
372,662,5,1628549512.0,1,1
59,813,4,1639883658.0,0,0
222,237,5,1629864392.0,1,1
367,436,3,1628370049.0,0,1
42,1021,3,1632786270.0,0,0
141,149,2,1636265039.0,1,1
49,995,3,1639746133.0,0,0
291,378,2,1626766699.0,0,0
115,751,2,1632850725.0,0,1
374,221,5,1632074520.0,1,1
173,240,5,1629236626.0,0,0
280,100,5,1643381328.0,0,0
60,503,4,1635006301.0,0,1
354,491,4,1642897160.0,0,0
320,186,4,1636429360.0,1,1
325,502,4,1643158180.0,0,0
145,7,5,1626950429.0,0,1
363,583,4,1643179437.0,0,0
5,67,1,1627401555.0,0,0
269,173,5,1643135816.0,1,1
268,180,4,1626989882.0,0,1
94,363,3,1643402845.0,0,1
116,283,3,1628131911.0,1,1
51,490,4,1635178655.0,0,0
263,93,5,1642979324.0,1,0
178,851,2,1640194648.0,1,0
363,648,3,1643176543.0,0,0
95,849,1,1635946100.0,0,1
90,364,4,1643065250.0,1,1
330,541,5,1628227355.0,0,1
7,478,4,1643031851.0,1,0
210,63,4,1639411305.0,1,1
120,400,4,1641170580.0,0,0
222,711,3,1629864833.0,0,1
130,64,5,1627482173.0,1,0
291,580,4,1626766920.0,0,0
276,662,3,1626472692.0,0,1
314,5,4,1629569724.0,0,0
43,61,3,1635636353.0,1,1
70,126,4,1635747339.0,0,0
216,4,5,1631914469.0,0,1
341,1452,4,1642437717.0,0,0
387,1097,3,1638160657.0,1,1
181,873,1,1630641623.0,0,0
385,1346,3,1631127873.0,0,1
393,531,3,1643044757.0,1,1
343,713,4,1628084499.0,1,0
385,222,2,1631119728.0,0,1
85,459,5,1634676119.0,0,1
13,360,3,1634078076.0,1,0
230,1149,4,1632165352.0,0,0
315,282,5,1631479486.0,0,0
269,7,3,1643129055.0,1,1
234,177,3,1643759373.0,1,1
149,307,2,1635192689.0,1,0
292,109,4,1632784606.0,1,0
294,736,3,1629498861.0,1,1
186,285,1,1630702858.0,0,1
326,202,3,1631554964.0,0,0
119,24,4,1637857076.0,1,0
163,232,3,1642900137.0,0,1
299,509,4,1629560566.0,1,0
117,304,5,1631804339.0,1,1
50,123,2,1628732502.0,1,0
280,443,3,1643381765.0,0,0
342,645,4,1626999383.0,1,0
94,719,3,1643403295.0,1,1
144,1001,3,1639784322.0,0,1
7,456,4,1643032303.0,1,0
308,68,4,1639417244.0,1,0
313,830,3,1642710334.0,1,0
257,114,3,1630709742.0,1,1
157,1,5,1626493703.0,0,0
1,110,1,1630222441.0,1,1
262,145,3,1631470603.0,1,0
42,724,5,1632788187.0,1,1
228,640,3,1641068662.0,1,0
277,15,4,1631224145.0,1,0
104,280,3,1640145166.0,1,0
18,235,3,1631809991.0,1,1
232,189,4,1640229376.0,0,0
144,94,5,1639785691.0,1,1
295,983,3,1631198821.0,0,0
279,642,4,1642131408.0,0,0
363,112,5,1643174688.0,0,1
165,179,5,1631205738.0,1,1
67,467,4,1627059706.0,1,1
275,93,3,1626834535.0,1,0
109,92,4,1632259787.0,1,0
60,663,4,1635007711.0,1,0
37,159,5,1632595902.0,0,1
378,157,3,1631736887.0,1,0
295,7,5,1631198018.0,0,1
181,260,2,1630641749.0,0,1
187,84,4,1631145478.0,0,1
145,39,4,1626951838.0,0,1
181,962,1,1630643342.0,0,1
127,444,4,1636044950.0,1,1
330,562,4,1628227674.0,0,0
174,832,5,1638113771.0,1,1
49,703,3,1639746214.0,1,0
279,103,4,1626977381.0,0,1
378,442,4,1631736888.0,0,0
307,79,5,1630963091.0,1,1
383,499,4,1642873042.0,0,0
70,48,4,1635744574.0,1,0
374,419,1,1635308021.0,1,1
334,1191,2,1643225513.0,1,1
380,152,3,1637158624.0,1,0
320,546,4,1636431288.0,1,1
363,363,2,1643177583.0,0,0
246,234,4,1636601986.0,0,1
263,142,4,1642978792.0,0,1
92,159,2,1627334125.0,1,1
303,1012,4,1631224712.0,1,1
275,652,3,1631995170.0,1,0
13,386,3,1634078255.0,1,1
43,427,3,1627661421.0,1,0
344,123,3,1636579741.0,0,1
219,112,5,1641083091.0,0,0
291,1145,4,1626515165.0,0,1
246,918,1,1636603864.0,1,0
21,116,1,1626631382.0,0,0
389,109,3,1631596053.0,0,1
58,281,1,1635984592.0,1,1
276,299,5,1629264085.0,0,0
190,736,3,1642713388.0,0,1
301,149,2,1633754776.0,0,1
313,818,3,1642708426.0,1,1
373,177,3,1628784310.0,1,1
328,562,3,1636726498.0,1,1
7,179,3,1643031287.0,0,0
104,246,2,1640145604.0,0,1
210,186,3,1639417171.0,0,0
130,659,4,1640642754.0,1,0
203,610,3,1632114438.0,1,1
94,385,5,1643405333.0,1,1
87,1144,2,1631555893.0,1,1
172,425,3,1627217964.0,1,1
373,226,4,1628786328.0,1,1
94,98,5,1637552942.0,1,1
222,660,3,1629863657.0,1,1
7,7,5,1643032220.0,1,0
188,480,3,1626752087.0,1,1
118,469,5,1627064571.0,0,0
105,283,4,1640894306.0,0,0
3,345,4,1640917455.0,1,1
368,431,3,1641463562.0,1,0
114,644,3,1632939741.0,0,0
235,211,4,1641335044.0,1,0
377,285,5,1642975937.0,1,0
296,498,5,1635877394.0,0,0
385,127,3,1633147873.0,1,1
3,348,3,1640917315.0,0,0
257,457,4,1631227695.0,0,1
398,506,4,1627338794.0,1,0
109,246,2,1632244415.0,0,0
119,248,2,1626455731.0,0,0
329,300,4,1643335350.0,1,0
346,31,4,1626630383.0,0,1
288,48,4,1638054520.0,0,0
56,803,4,1644363960.0,1,1
18,941,4,1631810713.0,0,1
194,173,3,1631201595.0,1,1
204,294,5,1644194010.0,1,0
11,288,4,1643582815.0,0,0
102,295,3,1627566827.0,0,1
271,56,3,1637529325.0,1,0
54,256,4,1632608745.0,0,1
187,173,2,1631145241.0,0,1
308,623,4,1639419257.0,0,1
290,116,4,1632411896.0,0,1
222,756,2,1629865014.0,0,1
293,1038,2,1640585229.0,0,0
43,17,3,1635636417.0,1,0
174,266,5,1638112749.0,1,1
293,179,3,1640584734.0,0,1
60,21,3,1635007923.0,1,1
94,80,4,1643401777.0,1,1
308,12,5,1639417243.0,1,1
30,28,4,1637621321.0,0,1
328,902,2,1644875710.0,1,1
389,424,4,1631671352.0,0,1
160,116,3,1628448828.0,1,1
307,99,3,1639775824.0,0,0
63,997,1,1627427731.0,1,1
95,728,3,1634484159.0,0,1
293,67,3,1640586576.0,1,1
92,213,4,1627336419.0,0,1
41,418,2,1642367175.0,1,0
293,498,4,1640585736.0,0,1
379,447,3,1632204614.0,1,1
168,285,1,1635967927.0,0,0
201,834,2,1635791546.0,0,0
294,77,4,1641534323.0,1,1
186,223,4,1630704148.0,0,0
254,197,4,1638152089.0,1,0
378,146,4,1631724944.0,1,1
301,574,2,1633757811.0,1,1
312,490,5,1643378664.0,1,1
127,285,5,1636043851.0,1,1
11,214,3,1643584949.0,0,1
258,312,3,1637381004.0,0,1
311,584,5,1636044845.0,1,0
92,247,3,1638123192.0,1,1
161,213,2,1642850866.0,0,0
181,819,1,1630643038.0,1,1
18,186,3,1631809388.0,1,0
43,96,5,1627661220.0,1,0
312,953,3,1643379321.0,1,0
328,542,3,1636727336.0,1,0
280,48,3,1643381027.0,0,0
54,258,4,1632610146.0,1,1
325,302,2,1643157638.0,0,0
268,367,2,1627425579.0,0,0
389,832,4,1631596053.0,1,0
141,851,3,1636265128.0,1,0
301,64,4,1633757330.0,1,0
181,241,1,1630641814.0,0,1
387,761,4,1638161800.0,1,0
393,918,3,1639424578.0,1,1
38,209,1,1644111907.0,0,0
292,77,5,1632783434.0,0,1
234,89,5,1644015920.0,1,1
318,135,4,1636174652.0,1,0
80,206,5,1639081604.0,1,0
119,536,2,1637857206.0,1,1
308,5,4,1639419608.0,0,1
360,580,3,1632035803.0,1,0
151,77,4,1631204642.0,1,0
387,196,4,1638160352.0,0,1
271,420,2,1637529275.0,1,0
360,299,4,1632033526.0,1,1
378,538,2,1631998158.0,1,1
145,686,3,1626951442.0,1,1
357,123,5,1630631784.0,1,0
393,926,2,1641411109.0,0,0
85,87,4,1631134075.0,0,1
390,975,5,1631373677.0,1,1
109,999,4,1632251979.0,1,1
1,191,4,1628572654.0,0,0
128,116,5,1631648896.0,0,1
145,882,3,1635520687.0,0,0
380,843,3,1637159706.0,1,0
298,67,4,1635805058.0,1,0
387,1081,3,1638159575.0,1,0
389,598,3,1631671297.0,1,0
206,738,3,1639859981.0,1,1
269,91,3,1643126580.0,1,0
15,9,4,1631135635.0,1,1
264,377,4,1637803596.0,1,0
135,181,4,1631537723.0,1,1
90,77,4,1643063912.0,1,0
342,106,4,1626664574.0,0,1
313,152,2,1642694753.0,1,0
340,203,4,1636671516.0,0,0
201,36,1,1635820927.0,0,0
303,727,5,1631148547.0,1,0
7,479,5,1643031201.0,1,0
354,993,4,1642896549.0,0,1
85,692,2,1631508054.0,0,1
385,151,4,1631122028.0,1,0
145,703,4,1626950616.0,0,1
327,194,4,1639425871.0,1,0
246,143,1,1636603922.0,0,1
25,48,5,1637532150.0,1,0
368,217,2,1641463453.0,1,0
87,85,4,1631557931.0,0,0
7,542,4,1643032489.0,1,0
222,194,5,1629863110.0,0,0
276,1190,4,1626657579.0,0,1
195,46,3,1643442441.0,0,0
29,668,3,1634501582.0,0,0
313,154,3,1642694838.0,0,1
339,295,2,1642712856.0,1,1
393,126,3,1639426145.0,1,0
13,893,3,1643429765.0,1,0
279,118,1,1640107451.0,0,0
151,181,3,1631204642.0,0,0
286,166,4,1629211760.0,0,1
360,28,4,1632035678.0,1,0
275,490,3,1631994031.0,0,0
332,858,3,1639618351.0,0,1
312,438,4,1643378951.0,0,0
76,322,2,1629781114.0,1,0
246,539,4,1636602512.0,1,0
397,7,5,1637029913.0,0,1
147,739,2,1637273965.0,1,0
322,739,2,1638993611.0,1,1
8,560,4,1631042233.0,0,1
274,241,2,1630624437.0,1,0
339,186,4,1642713735.0,1,0
387,199,5,1638164631.0,1,1
42,181,4,1632787821.0,1,1
206,668,1,1639859833.0,0,0
276,398,4,1640553675.0,0,0
175,181,4,1628787942.0,0,0
201,185,3,1635791312.0,1,0
293,137,3,1640588088.0,1,0
23,735,3,1626466903.0,0,1
18,46,3,1631811262.0,0,0
307,151,5,1627361145.0,0,0
380,60,1,1637159777.0,1,1
194,283,1,1631200306.0,1,1
59,707,2,1639883959.0,0,0
311,191,5,1636045075.0,1,0
95,399,5,1640634513.0,0,1
288,67,5,1638053426.0,0,1
50,121,4,1628732958.0,0,1
117,580,3,1632691697.0,0,0
315,125,5,1631479423.0,1,0
259,354,5,1626405485.0,0,1
167,721,2,1644418453.0,0,1
79,7,5,1642952016.0,0,1
99,263,3,1637359833.0,0,1
174,936,3,1638114204.0,0,1
256,544,3,1633844927.0,0,0
18,423,3,1631811325.0,0,0
303,723,4,1631163567.0,0,0
66,278,4,1635282044.0,0,1
346,730,4,1626628513.0,0,1
54,815,3,1632617813.0,1,1
44,250,2,1630026748.0,0,1
184,67,3,1641588694.0,1,0
165,641,5,1631205961.0,1,0
211,354,2,1631140172.0,0,1
336,1038,4,1629437373.0,1,0
123,723,2,1631552868.0,0,0
274,206,4,1630626473.0,1,1
385,418,2,1631125662.0,1,0
13,228,3,1634077503.0,0,0
326,239,3,1631555778.0,1,0
351,970,5,1631161675.0,0,1
325,84,3,1643158578.0,1,0
250,193,2,1629771736.0,1,1
188,54,4,1626751658.0,0,0
64,866,3,1631045313.0,0,0
145,345,4,1640077542.0,0,1
126,299,4,1639533469.0,0,0
190,360,2,1643306023.0,1,1
261,356,5,1642134351.0,0,0
286,29,2,1629213586.0,1,0
284,874,4,1637008906.0,1,1
346,291,3,1637953405.0,0,1
83,61,4,1632007970.0,0,0
18,682,3,1631810930.0,1,1
303,730,4,1631164899.0,0,0
306,13,4,1628184442.0,1,1
373,735,4,1628784048.0,0,1
362,309,5,1636699504.0,0,1
360,281,4,1632034215.0,0,0
394,1167,3,1632740330.0,1,0
174,1028,4,1638114087.0,1,0
280,5,4,1643381066.0,0,1
60,515,4,1635006837.0,0,0
279,984,5,1626993883.0,0,1
323,760,3,1630419904.0,1,0
382,25,2,1627625880.0,1,0
399,801,3,1634192003.0,1,1
102,206,4,1640483537.0,0,0
286,979,2,1627487043.0,1,0
181,249,1,1630642052.0,1,0
59,588,2,1639883610.0,1,1
323,283,3,1630418826.0,0,1
390,122,4,1631374232.0,1,1
293,575,3,1640588001.0,0,1
201,1113,2,1635820709.0,0,1
92,947,4,1627491128.0,1,1
109,1020,2,1632259418.0,0,1
121,423,5,1643068333.0,0,1
295,80,4,1631198126.0,1,0
73,178,4,1640306577.0,1,1
101,119,4,1628817015.0,0,1
291,64,4,1626766185.0,0,1
293,207,3,1640585519.0,1,1
347,807,1,1633333155.0,0,0
72,201,3,1631717462.0,0,0
382,169,3,1627626639.0,1,1
180,28,3,1629035568.0,0,1
398,225,2,1627588666.0,1,1
331,695,2,1628876173.0,1,0
339,622,4,1642713794.0,1,1
398,179,4,1627332318.0,1,0
246,29,1,1636602740.0,0,0
173,1214,3,1629237239.0,0,1
303,182,5,1631147436.0,1,1
199,115,3,1635462879.0,1,0
374,917,3,1632616233.0,0,1
339,621,5,1642713256.0,0,1
244,202,4,1632285812.0,0,0
45,98,5,1632690742.0,0,1
315,594,5,1631501267.0,1,0
233,80,4,1629343612.0,0,0
264,181,5,1637802577.0,0,0
194,506,3,1631201167.0,1,1
303,235,5,1631148307.0,0,1
316,354,4,1632534049.0,0,1
91,228,4,1643119560.0,0,1
363,412,1,1643178223.0,0,0
117,107,4,1631806336.0,0,0
289,1001,5,1628469843.0,1,1
279,61,3,1626993350.0,1,0
13,655,2,1634076984.0,0,1
60,130,4,1635005944.0,0,1
276,595,2,1626467195.0,0,0
13,342,4,1636218366.0,0,0
361,181,4,1631121285.0,1,0
333,86,5,1642725551.0,0,1
197,60,2,1643090039.0,1,0
175,659,1,1628787790.0,0,1
339,1246,3,1642712189.0,1,0
336,280,3,1629440032.0,1,1
21,862,4,1626631005.0,0,0
309,924,4,1629050383.0,1,1
275,115,3,1627877615.0,1,1
243,283,4,1631666908.0,1,0
144,191,4,1639785287.0,0,0
115,32,5,1632851348.0,0,1
250,221,4,1629770294.0,0,0
186,974,4,1643399775.0,0,0
347,829,4,1633333155.0,1,0
378,541,3,1631736701.0,1,1
308,25,4,1639420649.0,0,1
265,472,3,1627000371.0,0,1
331,56,3,1628876567.0,1,0
130,730,5,1627931053.0,1,1
299,330,4,1643929868.0,0,0
54,729,5,1632611687.0,0,1
21,436,3,1626631761.0,0,0
130,39,4,1627481496.0,0,1
315,98,5,1631501003.0,1,1
243,266,4,1631666951.0,1,0
393,671,3,1639422798.0,1,0
276,1065,2,1634339211.0,1,0
336,645,3,1629437752.0,0,1
238,218,3,1635256560.0,0,0
296,909,5,1635877193.0,0,0
84,146,4,1635132274.0,0,1
18,954,3,1631810155.0,0,0
178,864,2,1640193069.0,0,1
158,283,4,1631814261.0,1,0
293,480,3,1640585948.0,1,0
387,206,3,1638160484.0,1,1
24,291,3,1626926037.0,0,1
48,503,5,1631114954.0,1,1
181,1314,1,1630642391.0,0,1
87,25,4,1631556811.0,1,0
382,469,5,1627627199.0,0,0
141,279,4,1636264865.0,1,1
178,185,4,1634506049.0,0,0
388,54,3,1638121015.0,1,1
90,14,5,1643063987.0,1,0
87,695,4,1631557740.0,1,1
172,1098,2,1627216721.0,1,0
13,259,1,1635350785.0,0,0
207,560,4,1627189395.0,1,0
270,1148,5,1628635042.0,1,0
252,273,5,1643136464.0,0,0
371,235,5,1629167052.0,0,1
318,156,5,1636178709.0,0,1
149,298,3,1635192813.0,1,0
148,509,5,1628696605.0,1,1
224,1025,3,1639784353.0,0,0
326,198,2,1631557349.0,0,0
87,62,5,1631555649.0,1,1
396,828,4,1636326648.0,1,0
389,705,3,1632294012.0,0,1
48,303,4,1631114211.0,0,1
201,626,2,1635990149.0,1,1
387,181,4,1638160206.0,1,0
325,191,4,1643158627.0,0,0
90,890,4,1643063319.0,0,0
156,122,3,1639865677.0,1,0
274,471,4,1630625645.0,1,0
326,555,3,1631557470.0,0,1
22,108,1,1630567157.0,1,1
152,65,5,1634157689.0,0,1
285,889,4,1642275584.0,0,0
18,191,5,1631811358.0,0,0
189,15,2,1644944335.0,1,1
144,179,4,1639784032.0,1,1
280,179,3,1643381248.0,0,1
14,594,4,1642561484.0,1,0
327,649,4,1639499021.0,0,1
262,442,3,1631474206.0,0,1
222,935,3,1629863173.0,0,0
198,405,1,1635885385.0,0,1
291,370,1,1626548791.0,1,0
125,61,3,1644518558.0,0,1
339,727,3,1642716058.0,0,0
249,243,2,1631251999.0,1,0
364,318,2,1627611478.0,1,0
312,649,5,1643379321.0,1,1
326,231,4,1631556941.0,1,1
262,769,3,1631473667.0,1,0
7,152,5,1643033124.0,0,1
277,119,2,1631224058.0,1,1
86,868,2,1631250218.0,1,1
13,804,1,1634076983.0,1,1
292,81,5,1632784360.0,1,0
231,833,4,1640285274.0,1,0
299,984,2,1641183774.0,0,0
360,77,4,1632035485.0,1,1
88,259,5,1642718103.0,0,0
182,466,4,1637293216.0,1,0
186,31,4,1630703529.0,0,0
343,674,3,1628086878.0,1,0
181,1323,1,1630642168.0,0,0
308,310,3,1639416408.0,0,1
231,149,1,1631646209.0,1,1
347,63,2,1633334679.0,1,0
64,9,4,1641418085.0,1,1
381,127,4,1644377628.0,1,0
276,304,4,1629695917.0,1,1
181,1233,1,1630642773.0,0,0
214,255,3,1643223176.0,1,0
311,237,3,1636045284.0,1,0
109,551,3,1632259709.0,0,0
83,447,3,1631989214.0,1,0
372,146,5,1628549915.0,0,0
369,269,5,1641108642.0,1,1
270,704,4,1628634965.0,1,0
94,675,4,1643402382.0,0,0
398,498,3,1627402071.0,0,1
311,1,4,1636643202.0,1,1
85,232,4,1634675015.0,1,1
334,1346,1,1643229434.0,1,0
94,168,5,1643405362.0,0,0
192,337,4,1633046535.0,0,1
56,428,4,1644356970.0,0,0
313,507,5,1642693803.0,1,1
72,125,5,1631717702.0,1,0
401,481,4,1642713184.0,0,0
255,257,3,1634895759.0,1,1
94,640,5,1637550612.0,1,1
396,288,4,1636326289.0,1,1
166,297,5,1638077723.0,1,1
398,67,5,1627339191.0,1,0
24,283,5,1627003773.0,1,0
335,258,3,1643247159.0,0,1
234,1031,3,1644013616.0,1,1
321,211,4,1631120109.0,1,1
385,755,1,1631127361.0,1,1
372,1083,3,1628549878.0,1,0
75,987,1,1635730531.0,0,0
275,220,4,1627878296.0,1,0
72,175,4,1631717204.0,1,1
271,353,4,1637529300.0,1,0
188,707,4,1626754329.0,0,0
228,85,1,1641068662.0,0,1
217,827,1,1640750087.0,0,1
125,986,3,1644518977.0,1,0
94,453,4,1643402306.0,0,1
326,139,3,1631556235.0,1,1
62,501,4,1631052277.0,1,0
373,202,5,1628778222.0,0,0
368,285,3,1641463453.0,1,0
313,65,1,1642709117.0,1,0
181,25,5,1630642675.0,1,1
357,116,5,1630631691.0,1,1
124,94,4,1642079864.0,0,0
276,201,4,1629614910.0,0,1
222,734,5,1629863137.0,1,1
36,267,3,1633837258.0,1,0
338,931,4,1631118762.0,0,0
323,297,2,1630418827.0,0,1
283,208,5,1630978206.0,1,0
8,54,5,1631042183.0,1,0
305,522,5,1638003237.0,0,1
140,256,3,1630693617.0,1,0
11,653,4,1643585032.0,0,1
255,820,4,1634896902.0,1,1
63,668,2,1627427047.0,0,1
194,44,4,1631204007.0,0,0
389,646,5,1631671175.0,0,0
91,319,4,1643118397.0,0,1
275,100,3,1626834718.0,0,0
352,171,1,1635970361.0,0,1
371,177,3,1629167364.0,0,0
330,70,5,1628227087.0,1,0
198,682,2,1635888377.0,1,1
365,7,2,1642984213.0,0,0
1,262,2,1626751713.0,1,0
64,1105,5,1641419834.0,0,1
87,61,4,1631556848.0,1,0
64,17,3,1641419733.0,1,0
179,300,1,1643831270.0,0,0
130,490,5,1626896593.0,1,0
269,274,5,1643126193.0,1,1
174,21,1,1638195209.0,1,0
303,116,2,1631165623.0,0,1
237,418,4,1631056487.0,0,1
249,106,3,1631320452.0,1,0
385,1293,4,1631120098.0,1,1
357,323,5,1630631101.0,1,1
299,477,4,1629561508.0,1,0
279,212,3,1626986910.0,1,1
217,279,2,1640749842.0,0,1
181,736,1,1630641368.0,0,0
319,299,4,1627960242.0,0,1
181,995,1,1630643276.0,1,1
313,519,4,1642693525.0,0,1
248,11,5,1636214992.0,0,0
109,808,3,1632252382.0,1,0
269,517,4,1643129055.0,0,0
382,287,4,1627626830.0,1,1
378,1028,2,1631724726.0,1,0
210,183,4,1639416232.0,0,1
128,712,3,1631647966.0,1,0
363,467,1,1643178469.0,1,1
393,1029,3,1639425120.0,0,0
76,946,3,1626708143.0,1,1
102,502,4,1640481316.0,1,0
304,880,3,1636647520.0,0,1
360,192,3,1632035803.0,1,0
201,238,3,1635794069.0,0,0
254,937,4,1638154619.0,1,1
339,238,4,1642716641.0,1,1
234,71,2,1644014368.0,0,1
82,223,3,1630448790.0,1,1
383,459,4,1642872986.0,0,0
279,316,4,1642460735.0,0,0
89,832,2,1631121335.0,0,1
14,9,4,1630799260.0,1,0
286,1180,1,1629215157.0,0,0
181,258,1,1630641623.0,0,0
209,298,3,1635140492.0,0,1
330,46,5,1628226409.0,0,1
264,750,3,1637802771.0,0,0
267,570,3,1630653153.0,0,1
92,94,4,1627336025.0,0,1
303,566,1,1631224184.0,1,0
87,558,5,1631555775.0,1,0
393,86,3,1641410066.0,0,1
194,1039,2,1631232923.0,1,0
167,124,3,1644418141.0,0,1
90,1089,4,1643064611.0,1,0
69,148,5,1633752920.0,1,0
356,325,4,1643086241.0,0,1
92,388,3,1627340494.0,0,1
146,678,1,1643137749.0,1,1
363,1415,4,1643176102.0,0,1
269,1071,2,1643129801.0,1,1
119,197,5,1626461994.0,1,0
18,167,5,1631810252.0,1,0
171,1006,3,1642714889.0,1,0
325,337,3,1643157473.0,1,1
76,285,2,1629781114.0,1,0
114,512,3,1632940473.0,0,0
387,558,3,1638163194.0,1,1
291,1215,1,1626514184.0,0,1
396,146,4,1636326436.0,1,0
148,114,5,1629078648.0,0,1
11,588,2,1643584037.0,1,1
373,56,4,1628780161.0,1,0
369,974,3,1641108228.0,1,1
292,54,5,1632785373.0,1,0
128,278,1,1631648579.0,1,1
197,738,5,1643089199.0,0,1
216,15,3,1633108365.0,1,0
144,583,3,1639784122.0,0,0
374,812,4,1632074331.0,0,1
294,406,3,1640922589.0,1,1
389,1455,2,1631768753.0,0,0
301,159,3,1633756558.0,1,1
141,471,3,1636265498.0,1,1
299,220,2,1629558148.0,0,0
170,868,3,1637870419.0,0,1
85,324,3,1636500110.0,0,0
41,510,3,1642367412.0,1,1
393,673,4,1639422110.0,1,0
351,530,4,1631161495.0,1,1
308,175,5,1639418570.0,0,1
144,466,4,1639784213.0,0,0
332,914,5,1639618706.0,0,1
101,107,2,1628816360.0,1,1
60,486,5,1635006525.0,0,0
244,1020,4,1632287570.0,0,0
251,12,4,1637951700.0,1,0
125,682,3,1644516523.0,1,0
11,721,4,1643584413.0,0,1
7,164,3,1643031585.0,0,0
328,1022,3,1636728762.0,0,0
234,263,3,1643758837.0,1,1
181,1030,1,1630643122.0,0,0
44,5,4,1630027598.0,0,1
94,674,4,1643401615.0,0,0
363,60,2,1643177639.0,0,1
256,833,4,1633831167.0,0,0
205,267,3,1639964347.0,0,0
385,301,3,1631118949.0,1,0
328,686,3,1636729376.0,0,0
73,87,5,1640305685.0,1,0
354,178,3,1642897274.0,0,1
393,250,3,1639424766.0,1,1
393,751,5,1639425086.0,0,0
94,1065,2,1643404829.0,0,1
159,218,5,1632237782.0,1,1
339,63,4,1642713452.0,1,0
130,717,4,1627932042.0,0,1
274,730,4,1630625322.0,0,1
301,152,4,1633756425.0,1,1
293,149,4,1640584927.0,1,1
128,488,4,1631647016.0,0,0
102,588,3,1640481673.0,1,0
339,25,4,1642715116.0,0,1
90,466,4,1643065752.0,0,1
105,330,3,1640894268.0,0,1
185,28,5,1635204428.0,0,1
339,179,4,1642713898.0,1,0
222,285,4,1635495252.0,1,1
198,173,3,1635887239.0,1,0
63,297,4,1627428326.0,0,1
154,630,5,1630818713.0,1,0
256,367,3,1633833321.0,0,0
14,470,3,1628644936.0,0,1
90,1077,3,1643065652.0,1,0
21,821,1,1626631293.0,0,0
393,877,1,1639422991.0,0,0
38,116,5,1644111151.0,0,1
378,1018,2,1632014476.0,1,0
25,8,4,1637532150.0,1,0
178,727,4,1634507737.0,1,0
6,478,5,1635281500.0,0,0
276,166,5,1626471623.0,1,1
393,641,4,1641408238.0,1,1
1,217,1,1630222327.0,0,0
62,315,5,1631053659.0,0,0
224,1121,2,1639784154.0,0,0
85,337,3,1644789920.0,1,1
292,418,5,1632785625.0,1,1
304,307,3,1636646697.0,0,0
327,405,2,1639499462.0,0,1
373,500,4,1628779211.0,1,1
399,217,3,1634025454.0,0,1
261,974,3,1642135190.0,1,0
18,168,5,1631810515.0,1,1
158,398,4,1631814650.0,1,0
244,194,5,1632285416.0,1,1
72,119,3,1631716048.0,1,1
303,780,5,1631164644.0,1,1
37,22,5,1632595810.0,1,0
398,476,3,1627339441.0,1,0
327,198,4,1639427338.0,0,0
25,955,3,1637532059.0,1,1
222,9,5,1629243227.0,0,0
28,668,2,1634506550.0,1,0
387,142,3,1638159649.0,1,1
69,98,5,1633752892.0,0,0
342,1118,3,1626664751.0,0,0
141,998,1,1636265470.0,0,0
268,469,5,1626989718.0,1,0
308,683,3,1639418104.0,0,1
293,90,4,1640586071.0,0,1
82,647,4,1630449261.0,1,0
82,453,1,1636394145.0,1,0
142,285,3,1640319837.0,1,0
264,831,1,1637804097.0,0,0
117,96,4,1632692430.0,0,1
233,274,5,1629345324.0,1,0
159,466,4,1632165861.0,1,0
227,996,3,1630715637.0,0,1
244,1053,4,1632287904.0,1,0
234,75,3,1644013890.0,1,1
25,167,5,1637532301.0,1,0
296,54,5,1635877287.0,0,1
107,267,5,1642944267.0,1,0
13,495,5,1634078724.0,0,1
95,673,4,1630873353.0,0,0
216,106,4,1631912917.0,1,0
279,1032,3,1632346757.0,0,0
15,304,1,1631135233.0,0,1
380,1125,3,1637159833.0,0,1
181,813,1,1630643304.0,1,1
115,438,4,1632851622.0,1,0
363,561,2,1643178259.0,0,0
354,282,5,1642896526.0,1,0
95,363,4,1632252628.0,1,1
1,230,3,1630223196.0,0,0
145,401,3,1626950692.0,1,1
347,80,5,1633334269.0,1,1
312,273,5,1643378553.0,0,0
373,717,4,1628779263.0,1,0
245,468,2,1640193344.0,0,1
61,328,2,1642886126.0,1,0
397,1004,3,1637029715.0,0,0
7,183,5,1643815346.0,1,0
116,344,2,1637989481.0,0,0
122,465,3,1630950901.0,0,1
361,95,4,1631120740.0,1,0
379,397,3,1632204943.0,0,1
244,179,4,1632284302.0,1,1
318,160,5,1636176123.0,0,1
290,469,3,1632154204.0,1,0
200,552,4,1635810655.0,1,0
45,235,4,1632688636.0,0,0
225,413,5,1631220650.0,1,1
60,604,4,1635006497.0,0,0
55,675,1,1629856134.0,1,0
271,139,4,1637529114.0,0,0
387,556,1,1638161800.0,1,1
259,198,4,1626405081.0,1,0
119,1159,4,1626455680.0,1,0
279,1033,4,1642131408.0,0,0
312,8,5,1643379263.0,0,1
92,653,4,1627333914.0,0,0
158,791,3,1631814848.0,1,0
92,100,2,1627493376.0,1,0
327,509,2,1639498991.0,1,0
128,14,5,1631647341.0,1,0
