customer_id,product_id,rating,product_label,product_category,product_length,product_style,product_gender,product_pattern,product_season,product_fit,product_color,product_material,product_neckline,customer_gender,customer_zipcode
5,20,3,5,38,3,4,2,11,6,20,190,33,4,0,65
37,527,0,1,61,3,9,2,11,8,20,258,102,4,1,61
310,410,3,3,75,3,17,2,11,2,20,258,72,4,0,53
21,230,2,1,55,3,11,2,11,6,20,61,27,4,1,307
260,563,2,3,72,3,9,0,11,1,20,197,137,4,1,46
128,523,2,1,0,3,8,2,11,3,20,258,218,4,1,147
64,171,4,1,42,3,1,1,11,5,20,258,133,4,1,124
20,817,0,4,40,0,2,1,14,6,6,46,176,4,1,321
179,998,0,0,75,3,0,0,18,7,20,302,158,4,0,37
260,164,2,1,42,3,18,1,18,6,20,122,170,4,1,46
204,288,4,1,28,3,5,1,11,1,20,106,218,4,1,221
220,19,4,5,37,3,6,0,11,8,20,258,150,4,1,186
74,55,3,5,4,3,11,1,11,6,20,258,228,4,1,35
149,635,3,3,73,3,16,1,11,6,20,88,155,4,1,317
311,25,4,5,38,3,19,1,11,7,20,128,36,4,1,218
12,137,2,1,35,3,13,2,11,7,20,55,218,4,1,129
43,246,3,1,58,3,16,0,11,8,20,301,56,4,0,18
300,393,3,3,29,3,20,1,11,5,20,58,27,4,0,272
15,82,1,1,24,3,5,0,11,4,20,258,218,4,1,70
268,514,4,1,60,3,6,0,11,8,20,258,102,4,0,207
246,109,4,1,42,3,15,0,11,3,20,166,105,4,0,316
123,304,4,1,11,3,15,2,18,2,20,36,218,4,0,64
136,487,4,1,62,3,14,0,11,6,20,258,220,4,1,251
266,365,1,1,12,3,15,1,11,1,20,258,72,4,0,189
288,14,4,5,54,3,18,2,11,4,20,258,30,4,1,48
232,137,2,1,35,3,13,2,11,7,20,55,218,4,1,263
237,89,4,1,24,3,8,1,11,7,20,197,134,4,1,60
14,317,2,1,70,3,4,0,8,7,20,171,206,4,1,193
92,145,1,1,35,3,9,0,11,1,20,4,224,4,0,216
134,82,3,1,24,3,5,0,11,4,20,258,218,4,0,269
221,397,2,3,44,3,9,1,11,5,20,258,81,4,1,323
80,184,3,1,42,3,9,0,18,3,20,301,134,4,1,56
143,337,2,1,51,3,17,1,11,0,20,258,71,4,0,172
277,749,2,6,66,0,1,0,18,1,5,227,190,4,0,161
177,325,0,1,70,3,18,1,14,1,20,69,213,4,1,331
176,189,3,1,68,3,0,1,11,1,20,258,105,4,0,295
304,818,3,4,40,0,14,1,18,8,6,258,176,4,0,297
9,455,4,1,31,3,14,0,8,3,20,85,51,4,1,261
114,317,2,1,70,3,4,0,8,7,20,171,206,4,0,38
22,246,4,1,58,3,16,0,11,8,20,301,56,4,1,264
305,164,3,1,42,3,18,1,18,6,20,122,170,4,0,2
183,106,3,1,42,3,3,2,11,4,20,258,85,4,1,69
186,226,2,1,55,3,12,0,8,5,20,235,27,4,0,106
116,595,4,3,72,3,19,0,11,5,20,272,191,4,1,282
232,91,3,1,24,3,3,0,11,7,20,258,224,4,1,263
192,228,2,1,55,3,20,0,11,5,20,272,27,4,1,88
92,21,3,5,39,3,14,2,11,1,20,258,35,4,0,216
120,358,3,1,31,3,7,1,11,5,20,197,134,4,0,75
309,93,3,1,24,3,14,2,11,4,20,258,204,4,0,173
260,58,4,5,30,3,5,1,11,8,20,258,89,4,1,46
152,231,2,1,55,3,2,2,8,6,20,150,65,4,1,107
221,685,2,3,69,3,6,1,11,3,20,258,72,4,1,323
97,379,3,3,29,3,11,2,11,8,20,285,27,4,0,196
81,39,3,5,46,3,12,0,11,1,20,258,141,4,0,185
128,293,3,1,9,3,6,0,11,1,20,204,218,4,1,147
172,378,4,3,29,3,8,1,11,1,20,108,27,4,1,210
57,167,3,1,42,3,11,2,11,6,20,180,218,4,0,123
159,158,0,1,75,3,10,2,8,0,20,250,189,4,1,277
242,47,2,5,4,3,13,2,11,4,20,258,95,4,1,97
248,186,3,1,42,3,9,2,11,1,20,258,94,4,0,306
42,36,2,5,47,3,19,1,11,0,20,29,82,4,1,164
282,140,4,1,35,3,17,0,11,6,20,238,134,4,0,310
41,821,1,2,56,3,8,1,12,0,5,85,47,4,0,201
95,606,4,3,25,3,19,0,0,3,20,261,218,4,0,79
120,474,3,1,31,3,18,2,8,1,20,258,134,4,0,75
59,309,2,1,12,3,15,2,11,0,20,258,72,4,0,246
220,99,1,1,24,3,19,2,11,1,20,258,110,4,1,186
3,252,2,1,58,3,17,1,11,3,20,258,218,4,1,204
301,247,0,1,58,3,7,1,11,8,20,258,218,4,1,25
36,379,4,3,29,3,11,2,11,8,20,285,27,4,1,39
48,62,0,5,30,3,8,0,8,3,20,301,96,4,0,330
300,910,3,4,75,0,4,2,18,3,6,240,176,0,0,272
163,354,4,1,51,3,4,1,11,3,20,258,71,4,1,27
174,310,4,1,70,3,2,0,10,4,20,301,213,4,0,68
2,321,0,1,70,3,14,2,10,5,20,302,134,4,1,187
54,765,2,6,75,0,6,0,18,6,5,179,42,4,0,162
43,14,3,5,54,3,18,2,11,4,20,258,30,4,0,18
188,109,3,1,42,3,15,0,11,3,20,166,105,4,0,266
28,179,3,1,42,3,3,2,11,1,20,301,124,4,1,100
92,164,3,1,42,3,18,1,18,6,20,122,170,4,0,216
128,818,2,4,40,0,14,1,18,8,6,258,176,4,1,147
115,171,4,1,42,3,1,1,11,5,20,258,133,4,0,313
300,700,0,3,69,3,13,0,11,1,20,257,72,4,0,272
18,409,4,3,44,3,9,1,11,7,20,261,72,4,1,219
192,181,3,1,42,3,16,2,11,4,20,258,176,4,1,88
156,21,3,5,39,3,14,2,11,1,20,258,35,4,1,285
54,417,3,3,44,3,2,1,11,3,20,258,72,4,0,162
260,213,2,1,68,3,17,2,11,6,20,258,181,4,1,46
179,999,0,0,75,3,6,2,18,4,20,302,176,4,0,37
212,127,3,1,35,3,14,0,11,8,20,258,218,4,0,155
90,672,3,3,34,3,10,1,11,3,20,160,13,4,0,101
186,89,4,1,24,3,8,1,11,7,20,197,134,4,0,106
56,163,4,1,42,3,2,0,11,7,20,257,124,4,1,239
242,144,4,1,35,3,14,1,18,8,20,258,61,4,1,97
132,774,3,4,75,2,14,0,18,8,0,71,178,0,1,176
295,570,3,3,72,3,2,0,11,6,20,272,137,4,1,233
252,220,3,1,55,3,10,1,11,2,20,259,26,4,0,332
228,128,2,1,75,3,2,2,11,1,20,258,204,4,0,26
15,199,4,1,68,3,11,2,11,5,20,272,176,4,1,70
149,740,4,7,71,2,14,2,18,0,17,219,16,4,1,317
179,996,0,0,75,3,9,1,18,2,20,302,176,4,0,37
143,975,2,0,75,3,16,0,18,1,20,302,176,4,0,172
198,542,4,1,61,3,0,1,11,4,20,258,109,4,0,211
246,245,2,1,58,3,13,2,11,2,20,258,218,4,0,316
294,406,3,3,44,3,9,1,11,6,20,197,27,4,0,270
309,123,4,1,42,3,13,2,11,1,20,36,228,4,0,173
149,11,4,5,75,3,9,1,11,2,20,56,87,4,1,317
108,522,2,1,60,3,0,2,11,7,20,258,102,4,0,126
302,451,4,1,31,3,14,0,11,7,20,258,62,4,1,244
139,246,4,1,58,3,16,0,11,8,20,301,56,4,0,117
43,229,3,1,55,3,5,1,11,6,20,61,27,4,0,18
184,251,2,1,58,3,7,2,11,7,20,258,218,4,0,57
212,203,3,1,68,3,6,1,11,8,20,258,168,4,0,155
231,198,3,1,68,3,16,2,11,4,20,258,218,4,1,22
102,274,1,1,59,3,11,1,8,7,20,292,43,4,1,206
309,143,1,1,35,3,14,1,11,6,20,258,134,4,0,173
0,212,3,1,68,3,7,2,11,8,20,258,181,4,1,149
204,309,0,1,12,3,15,2,11,0,20,258,72,4,1,221
228,394,3,3,29,3,4,2,11,1,20,258,27,4,0,26
54,420,2,3,44,3,11,1,11,4,20,146,72,4,0,162
92,592,4,3,72,3,15,2,11,7,20,197,191,4,0,216
203,302,3,1,28,3,12,1,11,0,20,17,218,4,0,54
13,164,4,1,42,3,18,1,18,6,20,122,170,4,1,192
266,707,1,3,17,3,9,0,11,1,20,237,24,4,0,189
273,903,2,4,75,0,17,1,18,4,6,115,160,0,1,17
81,803,2,6,75,2,8,1,18,0,14,106,228,4,0,185
266,534,2,1,61,3,12,0,11,5,20,258,105,4,0,189
220,878,2,7,71,2,19,0,18,0,8,284,58,4,1,186
276,82,3,1,24,3,5,0,11,4,20,258,218,4,1,89
4,398,0,3,44,3,18,1,11,3,20,106,72,4,1,98
110,317,3,1,70,3,4,0,8,7,20,171,206,4,0,33
293,403,4,3,44,3,15,0,8,1,20,302,72,4,1,333
17,192,2,1,68,3,3,1,11,5,20,258,90,4,1,302
12,764,4,6,75,2,5,2,18,4,5,185,41,4,1,129
85,200,4,1,68,3,12,1,11,2,20,258,105,4,0,198
9,272,4,1,59,3,6,1,8,5,20,247,49,4,1,261
179,314,2,1,70,3,14,2,10,7,20,126,218,4,0,37
22,431,3,3,65,3,8,1,8,3,20,165,27,4,1,264
251,671,2,3,34,3,16,2,13,0,20,302,13,4,1,95
232,218,2,1,41,3,10,2,11,4,20,57,27,4,1,263
296,883,1,7,71,2,2,0,18,7,11,274,176,4,1,267
64,0,2,5,14,3,15,1,8,8,20,46,176,4,1,124
214,164,4,1,42,3,18,1,18,6,20,122,170,4,1,200
287,198,2,1,68,3,16,2,11,4,20,258,218,4,0,274
77,938,1,0,75,3,20,2,18,0,20,302,224,4,1,130
262,418,1,3,44,3,13,2,11,6,20,197,81,4,1,3
3,289,4,1,9,3,10,0,11,3,20,258,218,4,1,204
142,737,2,3,19,3,3,0,4,5,20,142,24,4,0,23
136,481,3,1,62,3,3,1,11,1,20,258,220,4,1,251
62,407,1,3,44,3,13,2,11,4,20,258,72,4,1,253
4,0,3,5,14,3,15,1,8,8,20,46,176,4,1,98
273,339,4,1,51,3,19,0,11,6,20,258,71,4,1,17
60,407,4,3,44,3,13,2,11,4,20,258,72,4,1,151
237,443,4,3,65,3,10,0,11,6,20,164,228,4,1,60
290,156,2,1,35,3,10,0,11,0,20,258,134,4,0,271
128,224,4,1,55,3,10,2,11,2,20,272,27,4,1,147
262,64,3,5,30,3,5,0,11,0,20,257,37,4,1,3
206,187,4,1,68,3,4,2,11,5,20,258,181,4,1,183
23,685,4,3,69,3,6,1,11,3,20,258,72,4,0,188
276,939,2,0,75,3,1,0,18,3,20,302,223,4,1,89
2,234,0,1,55,3,10,0,11,5,20,33,27,4,1,187
99,547,2,1,61,3,0,1,18,8,20,209,176,4,1,299
160,867,3,6,75,1,11,2,18,7,14,271,45,4,0,236
221,791,0,4,6,2,2,0,18,8,5,194,120,2,1,323
97,235,2,1,55,3,12,0,11,7,20,272,27,4,0,196
237,404,2,3,44,3,14,0,11,2,20,258,72,4,1,60
158,150,4,1,35,3,9,0,11,7,20,258,119,4,0,334
170,534,3,1,61,3,12,0,11,5,20,258,105,4,0,109
300,937,1,0,75,3,16,1,18,4,20,302,158,4,0,272
53,612,4,3,25,3,8,2,11,8,20,258,218,4,1,92
208,90,4,1,24,3,7,0,11,5,20,258,134,4,1,237
162,804,3,6,75,0,4,0,14,1,2,195,176,4,0,0
296,229,1,1,55,3,5,1,11,6,20,61,27,4,1,267
27,207,2,1,68,3,0,0,11,0,20,258,105,4,0,318
302,72,2,1,24,3,11,0,11,6,20,20,218,4,1,244
17,655,2,3,32,3,1,2,11,6,20,137,9,4,1,302
80,328,0,1,5,3,12,2,18,4,20,258,218,4,1,56
205,22,3,5,39,3,12,1,8,6,20,241,33,4,0,241
90,962,0,0,75,3,0,1,18,1,20,302,213,4,0,101
107,0,3,5,14,3,15,1,8,8,20,46,176,4,1,168
14,212,2,1,68,3,7,2,11,8,20,258,181,4,1,193
56,640,4,3,26,3,10,1,11,5,20,258,169,4,1,239
300,627,3,3,73,3,20,1,11,7,20,36,169,4,0,272
150,104,4,1,42,3,11,0,11,3,20,203,139,4,1,252
192,150,1,1,35,3,9,0,11,7,20,258,119,4,1,88
90,230,2,1,55,3,11,2,11,6,20,61,27,4,0,101
75,84,2,1,24,3,20,0,11,3,20,136,218,4,1,218
242,603,2,3,72,3,5,1,11,5,20,258,191,4,1,97
175,307,1,1,70,3,8,2,10,5,20,209,218,4,0,258
129,211,2,1,68,3,0,0,11,2,20,204,218,4,0,137
195,288,2,1,28,3,5,1,11,1,20,106,218,4,0,254
225,44,3,5,47,3,7,0,11,5,20,76,33,4,0,45
83,270,2,1,58,3,13,0,11,4,20,258,218,4,0,205
292,66,3,5,30,3,7,2,11,0,20,134,107,4,1,144
179,0,2,5,14,3,15,1,8,8,20,46,176,4,0,37
274,243,3,1,55,3,20,0,11,5,20,272,27,4,0,83
276,89,3,1,24,3,8,1,11,7,20,197,134,4,1,89
0,241,4,1,55,3,4,1,11,7,20,207,27,4,1,149
17,172,3,1,42,3,17,0,11,4,20,258,134,4,1,302
273,522,3,1,60,3,0,2,11,7,20,258,102,4,1,17
85,167,4,1,42,3,11,2,11,6,20,180,218,4,0,198
175,63,0,5,30,3,8,0,11,2,20,258,106,4,0,258
211,12,3,5,75,3,15,0,11,2,20,28,79,4,0,232
123,124,4,1,42,3,4,2,11,2,20,248,219,4,0,64
126,664,3,3,32,3,3,1,11,1,20,258,13,4,1,298
288,402,4,3,44,3,3,1,11,4,20,268,27,4,1,48
24,198,3,1,68,3,16,2,11,4,20,258,218,4,0,169
285,260,4,1,58,3,14,1,11,2,20,258,134,4,0,96
205,1005,1,0,75,3,6,2,18,4,20,302,158,4,0,241
269,50,2,5,3,3,13,0,11,5,20,204,70,4,1,12
4,345,2,1,51,3,10,2,11,4,20,258,71,4,1,98
271,673,4,3,23,3,11,0,2,3,20,302,13,4,1,73
68,394,4,3,29,3,4,2,11,1,20,258,27,4,1,19
308,515,1,1,60,3,13,0,11,2,20,258,176,4,0,58
149,794,4,6,75,0,4,0,18,2,6,51,224,4,1,317
197,256,4,1,59,3,18,0,11,0,20,258,218,4,0,300
199,199,2,1,68,3,11,2,11,5,20,272,176,4,1,21
97,262,0,1,58,3,3,2,11,0,20,258,218,4,0,196
10,665,3,3,13,3,14,2,14,0,20,258,13,4,0,166
57,70,3,1,24,3,5,2,11,1,20,52,133,4,0,123
182,265,2,1,50,3,1,0,11,3,20,170,186,4,0,146
220,81,3,1,24,3,16,1,11,1,20,186,218,4,1,186
37,151,4,1,35,3,15,2,11,4,20,236,224,4,1,61
57,393,1,3,29,3,20,1,11,5,20,58,27,4,0,123
102,286,2,1,28,3,8,1,11,8,20,258,134,4,1,206
295,1002,2,0,75,3,13,0,18,7,20,302,188,4,1,233
178,923,2,4,75,0,18,1,18,2,6,216,176,0,0,52
6,610,1,3,25,3,12,0,11,1,20,301,169,4,1,319
119,13,4,5,75,3,1,0,11,6,20,301,102,4,1,163
266,878,0,7,71,2,19,0,18,0,8,284,58,4,0,189
250,265,3,1,50,3,1,0,11,3,20,170,186,4,1,121
300,387,3,3,29,3,15,1,11,5,20,106,27,4,0,272
208,491,4,1,62,3,5,2,11,5,20,281,220,4,1,237
232,589,2,3,72,3,2,2,11,7,20,197,191,4,1,263
309,527,4,1,61,3,9,2,11,8,20,258,102,4,0,173
305,205,2,1,68,3,14,1,18,8,20,272,176,4,0,2
232,1011,3,0,75,3,9,0,18,5,20,302,176,4,1,263
73,505,2,1,21,3,3,2,11,0,20,258,102,4,0,87
115,14,4,5,54,3,18,2,11,4,20,258,30,4,0,313
244,228,2,1,55,3,20,0,11,5,20,272,27,4,0,16
62,480,4,1,62,3,12,0,11,5,20,258,220,4,1,253
83,177,4,1,42,3,4,0,18,2,20,272,134,4,0,205
237,74,2,1,24,3,15,0,11,7,20,258,218,4,1,60
57,48,3,5,4,3,0,0,11,2,20,235,31,4,0,123
254,210,2,1,68,3,10,2,18,7,20,80,176,4,1,326
214,186,4,1,42,3,9,2,11,1,20,258,94,4,1,200
201,270,0,1,58,3,13,0,11,4,20,258,218,4,1,127
12,185,2,1,42,3,6,1,11,4,20,258,105,4,1,129
142,143,4,1,35,3,14,1,11,6,20,258,134,4,0,23
98,256,2,1,59,3,18,0,11,0,20,258,218,4,1,10
208,262,4,1,58,3,3,2,11,0,20,258,218,4,1,237
92,439,3,3,65,3,4,0,11,0,20,272,78,4,0,216
12,718,0,3,52,3,8,2,8,3,20,302,75,4,1,129
123,598,2,3,72,3,13,0,11,1,20,258,191,4,0,64
63,933,3,0,75,3,15,1,18,2,20,302,154,4,1,125
0,105,4,1,42,3,20,2,11,1,20,200,140,4,1,149
74,165,3,1,42,3,3,1,11,7,20,257,124,4,1,35
291,473,3,1,31,3,8,0,11,3,20,258,197,4,0,182
261,1021,3,0,75,3,5,0,18,7,20,302,165,4,0,6
291,804,2,6,75,0,4,0,14,1,2,195,176,4,0,182
119,109,0,1,42,3,15,0,11,3,20,166,105,4,1,163
83,12,2,5,75,3,15,0,11,2,20,28,79,4,0,205
300,400,2,3,44,3,18,1,8,3,20,302,72,4,0,272
210,170,0,1,42,3,19,2,11,2,20,258,200,4,1,24
5,459,4,1,31,3,4,1,8,6,20,174,102,4,0,65
179,229,0,1,55,3,5,1,11,6,20,61,27,4,0,37
276,671,4,3,34,3,16,2,13,0,20,302,13,4,1,89
300,915,3,4,75,1,14,1,18,0,6,102,176,0,0,272
182,181,3,1,42,3,16,2,11,4,20,258,176,4,0,146
307,108,4,1,42,3,5,0,11,4,20,258,134,4,1,320
310,19,2,5,37,3,6,0,11,8,20,258,150,4,0,53
12,112,4,1,42,3,11,2,11,3,20,258,101,4,1,129
42,4,3,5,63,3,0,1,11,6,20,64,55,4,1,164
56,204,1,1,68,3,1,0,11,8,20,258,109,4,1,239
213,154,2,1,35,3,15,0,11,3,20,187,133,4,0,115
60,275,1,1,59,3,15,1,11,8,20,301,218,4,1,151
277,118,4,1,42,3,12,0,11,0,20,139,105,4,0,161
159,784,2,4,67,2,6,2,18,7,0,255,160,0,1,277
10,651,4,3,32,3,10,0,11,4,20,19,7,4,0,166
92,208,2,1,68,3,17,1,11,8,20,258,134,4,0,216
34,232,1,1,55,3,7,1,11,1,20,131,27,4,0,213
308,520,3,1,60,3,2,1,11,1,20,258,102,4,0,58
47,615,2,3,25,3,18,1,11,3,20,158,217,4,0,296
83,551,3,3,72,3,17,2,11,8,20,1,136,4,0,205
285,491,2,1,62,3,5,2,11,5,20,281,220,4,0,96
182,478,4,1,62,3,2,0,11,5,20,294,4,4,0,146
149,803,2,6,75,2,8,1,18,0,14,106,228,4,1,317
88,624,3,3,25,3,20,0,11,7,20,145,130,4,1,148
10,34,2,5,47,3,4,0,11,4,20,258,44,4,0,166
102,864,0,6,75,0,19,0,18,0,1,60,16,4,1,206
104,536,3,1,61,3,8,1,11,7,20,258,225,4,0,103
179,859,0,6,75,0,3,0,18,5,14,258,147,4,0,37
36,109,3,1,42,3,15,0,11,3,20,166,105,4,1,39
273,749,3,6,66,0,1,0,18,1,5,227,190,4,1,17
21,246,4,1,58,3,16,0,11,8,20,301,56,4,1,307
68,75,3,1,24,3,12,0,11,3,20,258,218,4,1,19
4,91,2,1,24,3,3,0,11,7,20,258,224,4,1,98
305,88,3,1,24,3,10,1,11,6,20,258,228,4,0,2
58,198,4,1,68,3,16,2,11,4,20,258,218,4,0,154
268,699,4,3,69,3,10,0,11,3,20,26,27,4,0,207
241,198,3,1,68,3,16,2,11,4,20,258,218,4,0,31
90,501,1,1,62,3,20,2,11,0,20,301,220,4,0,101
79,268,3,1,58,3,20,1,11,8,20,258,218,4,0,104
290,388,0,3,29,3,6,0,11,0,20,258,27,4,0,271
198,446,4,3,65,3,3,0,11,2,20,258,228,4,0,211
12,294,2,1,9,3,15,2,8,6,20,106,218,4,1,129
54,174,3,1,42,3,13,0,11,1,20,258,133,4,0,162
114,238,3,1,55,3,15,1,11,8,20,280,27,4,0,38
292,162,3,1,42,3,4,1,18,3,20,106,218,4,1,144
61,857,4,4,75,1,12,1,12,0,6,258,163,0,1,159
292,225,3,1,55,3,18,2,11,7,20,89,27,4,1,144
102,859,0,6,75,0,3,0,18,5,14,258,147,4,1,206
154,584,4,3,72,3,3,2,11,1,20,286,191,4,1,308
267,941,0,0,75,3,11,2,18,1,20,302,183,4,1,139
158,404,4,3,44,3,14,0,11,2,20,258,72,4,0,334
235,181,3,1,42,3,16,2,11,4,20,258,176,4,0,74
284,240,0,1,55,3,1,2,11,4,20,235,27,4,1,303
287,122,2,1,42,3,20,2,11,4,20,258,134,4,0,274
44,102,4,1,42,3,15,0,11,7,20,258,60,4,1,114
222,613,2,3,25,3,12,1,11,5,20,258,125,4,1,91
143,686,1,3,69,3,11,0,11,5,20,258,27,4,0,172
274,860,2,6,75,0,12,2,18,0,14,252,147,4,0,83
63,93,2,1,24,3,14,2,11,4,20,258,204,4,1,125
270,911,4,4,75,1,17,0,18,1,6,66,176,0,1,217
114,243,2,1,55,3,20,0,11,5,20,272,27,4,0,38
182,79,4,1,24,3,7,1,11,4,20,258,218,4,0,146
282,141,4,1,35,3,18,0,11,3,20,258,224,4,0,310
220,138,1,1,35,3,17,0,11,3,20,106,133,4,1,186
70,25,3,5,38,3,19,1,11,7,20,128,36,4,0,268
269,177,4,1,42,3,4,0,18,2,20,272,134,4,1,12
92,201,4,1,68,3,10,0,11,7,20,258,219,4,0,216
244,399,4,3,44,3,14,0,11,4,20,261,72,4,0,16
113,7,4,5,14,3,20,2,8,4,20,258,176,4,1,14
174,313,2,1,70,3,3,2,10,8,20,197,213,4,0,68
12,373,2,3,29,3,11,0,11,0,20,106,228,4,1,129
127,317,1,1,70,3,4,0,8,7,20,171,206,4,0,227
255,978,1,0,75,3,14,0,18,0,20,302,176,4,1,242
93,0,4,5,14,3,15,1,8,8,20,46,176,4,1,47
145,788,4,6,1,0,19,0,18,2,0,169,120,3,1,328
149,52,3,5,4,3,7,1,11,8,20,258,102,4,1,317
182,601,2,3,72,3,1,0,11,0,20,146,191,4,0,146
308,365,2,1,12,3,15,1,11,1,20,258,72,4,0,58
103,256,3,1,59,3,18,0,11,0,20,258,218,4,1,153
156,474,2,1,31,3,18,2,8,1,20,258,134,4,1,285
33,298,3,1,9,3,18,2,8,4,20,132,218,4,1,322
70,401,4,3,44,3,19,1,11,4,20,106,72,4,0,268
261,391,4,3,29,3,17,2,11,0,20,302,27,4,0,6
92,884,3,7,71,2,10,1,18,8,3,266,176,4,0,216
198,278,2,1,9,3,5,1,11,8,20,88,218,4,0,211
44,110,3,1,42,3,14,2,11,1,20,258,105,4,1,114
276,134,3,1,35,3,5,0,18,8,20,258,202,4,1,89
143,19,4,5,37,3,6,0,11,8,20,258,150,4,0,172
69,82,4,1,24,3,5,0,11,4,20,258,218,4,1,175
180,63,4,5,30,3,8,0,11,2,20,258,106,4,1,250
191,572,3,3,72,3,5,1,11,3,20,272,137,4,0,145
212,288,3,1,28,3,5,1,11,1,20,106,218,4,0,155
149,453,4,1,31,3,19,0,8,2,20,35,134,4,1,317
100,308,2,1,70,3,12,1,10,4,20,257,199,4,1,249
232,525,1,1,0,3,20,2,8,1,20,143,228,4,1,263
247,804,1,6,75,0,4,0,14,1,2,195,176,4,1,314
193,314,3,1,70,3,14,2,10,7,20,126,218,4,1,280
107,246,4,1,58,3,16,0,11,8,20,301,56,4,1,168
220,510,1,1,15,3,13,0,11,5,20,258,102,4,1,186
279,275,3,1,59,3,15,1,11,8,20,301,218,4,1,116
115,681,1,3,64,3,13,2,11,0,20,258,72,4,0,313
22,361,3,1,12,3,18,1,11,2,20,258,72,4,1,264
110,313,0,1,70,3,3,2,10,8,20,197,213,4,0,33
300,135,0,1,35,3,1,2,11,7,20,258,202,4,0,272
250,286,3,1,28,3,8,1,11,8,20,258,134,4,1,121
149,354,4,1,51,3,4,1,11,3,20,258,71,4,1,317
279,313,4,1,70,3,3,2,10,8,20,197,213,4,1,116
301,226,4,1,55,3,12,0,8,5,20,235,27,4,1,25
287,522,2,1,60,3,0,2,11,7,20,258,102,4,0,274
62,150,3,1,35,3,9,0,11,7,20,258,119,4,1,253
27,72,3,1,24,3,11,0,11,6,20,20,218,4,0,318
166,984,2,0,75,3,12,2,18,3,20,302,176,4,0,226
263,439,3,3,65,3,4,0,11,0,20,272,78,4,1,143
17,105,4,1,42,3,20,2,11,1,20,200,140,4,1,302
81,75,4,1,24,3,12,0,11,3,20,258,218,4,0,185
88,466,4,1,31,3,14,2,11,3,20,258,134,4,1,148
232,952,3,0,75,3,17,1,18,6,20,302,148,4,1,263
85,186,4,1,42,3,9,2,11,1,20,258,94,4,0,198
25,619,2,3,25,3,10,2,11,1,20,258,169,4,0,224
148,120,3,1,42,3,5,2,11,8,20,272,105,4,0,245
159,91,3,1,24,3,3,0,11,7,20,258,224,4,1,277
68,200,3,1,68,3,12,1,11,2,20,258,105,4,1,19
50,172,2,1,42,3,17,0,11,4,20,258,134,4,0,225
220,889,3,4,75,2,6,2,18,1,6,96,176,0,1,186
90,166,4,1,42,3,8,1,8,1,20,209,189,4,0,101
202,206,3,1,68,3,17,2,11,8,20,258,105,4,1,142
162,619,4,3,25,3,10,2,11,1,20,258,169,4,0,0
55,616,2,3,25,3,15,0,11,2,20,261,134,4,0,178
182,197,3,1,68,3,16,0,11,1,20,258,218,4,0,146
58,379,2,3,29,3,11,2,11,8,20,285,27,4,0,154
90,170,4,1,42,3,19,2,11,2,20,258,200,4,0,101
42,194,3,1,68,3,2,0,11,5,20,258,91,4,1,164
220,879,3,7,71,1,9,0,18,1,10,284,58,4,1,186
195,286,3,1,28,3,8,1,11,8,20,258,134,4,0,254
90,707,2,3,17,3,9,0,11,1,20,237,24,4,0,101
291,270,2,1,58,3,13,0,11,4,20,258,218,4,0,182
199,672,1,3,34,3,10,1,11,3,20,160,13,4,1,21
199,205,1,1,68,3,14,1,18,8,20,272,176,4,1,21
191,386,2,3,29,3,10,1,11,3,20,164,27,4,0,145
269,637,3,3,26,3,10,0,11,8,20,258,127,4,1,12
212,627,2,3,73,3,20,1,11,7,20,36,169,4,0,155
71,598,4,3,72,3,13,0,11,1,20,258,191,4,0,304
88,177,3,1,42,3,4,0,18,2,20,272,134,4,1,148
312,261,2,1,57,3,18,1,11,0,20,249,218,4,1,15
47,295,2,1,9,3,6,1,8,5,20,79,168,4,0,296
253,440,0,3,65,3,2,1,7,2,20,281,72,4,0,312
268,607,3,3,25,3,18,0,11,1,20,290,131,4,0,207
64,6,2,5,63,3,20,1,11,2,20,48,17,4,1,124
5,446,3,3,65,3,3,0,11,2,20,258,228,4,0,65
99,212,2,1,68,3,7,2,11,8,20,258,181,4,1,299
205,882,3,7,71,2,2,0,18,5,11,36,176,4,0,241
142,172,2,1,42,3,17,0,11,4,20,258,134,4,0,23
83,76,3,1,24,3,15,2,11,0,20,29,218,4,0,205
100,570,2,3,72,3,2,0,11,6,20,272,137,4,1,249
156,692,4,3,33,3,20,2,11,0,20,32,72,4,1,285
294,542,3,1,61,3,0,1,11,4,20,258,109,4,0,270
269,450,4,3,65,3,14,2,7,7,20,302,228,4,1,12
128,786,0,4,75,2,16,1,18,1,0,90,161,0,1,147
176,264,2,1,58,3,7,1,11,8,20,257,134,4,0,295
88,234,2,1,55,3,10,0,11,5,20,33,27,4,1,148
179,909,0,4,75,1,13,2,18,7,6,92,176,0,0,37
308,133,2,1,35,3,13,0,11,6,20,258,129,4,0,58
265,16,3,5,75,3,1,1,8,2,20,301,84,4,1,256
199,45,1,5,46,3,1,1,11,7,20,209,40,4,1,21
192,588,3,3,72,3,15,0,11,5,20,197,191,4,1,88
57,366,2,1,12,3,9,0,11,2,20,258,72,4,0,123
0,217,3,1,41,3,14,0,6,7,20,63,19,4,1,149
114,676,2,3,32,3,20,2,11,3,20,12,81,4,0,38
168,279,4,1,28,3,12,0,11,0,20,258,198,4,1,212
108,532,2,1,61,3,8,1,8,0,20,237,176,4,0,126
284,332,3,1,70,3,14,2,10,1,20,197,193,4,1,303
